0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
[31282],[2187],[11811],[12728],[9220],[875],[1744],[2184],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17891],[3918],[17891],[12444],[12035],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[10942],[19502],[32467],[27840],[32467],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25211],[20958],[21085],[32471],[25748],[12902],[18848],[30465],[7712],[25955],[18848],,,,,,,,,,,,,,,,,,,,,,,,,,
[10032],[32334],[32875],[7645],[26259],[26259],[1977],[28799],[27100],[30450],[31501],[10683],,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[13021],[7585],[11012],[10009],[21054],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30939],[10814],[35173],[32415],[12046],[29216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19063],[8035],[22487],[1186],[1186],[13501],[440],[437],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19453],[29817],[23346],[19244],[8669],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5391],[18367],[11356],[9220],[25279],[25278],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20391],[29165],[6755],[32429],[7597],[10683],[10032],[10397],[1332],[4175],[32852],[19938],,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[27370],[28519],[20159],[20288],[15030],[28519],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24647],[8686],[8877],[23288],[22956],[8877],[35350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31288],[1042],[1268],[18324],[7585],[29658],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18263],[11484],[28974],[7585],[31697],[22914],[19216],[10327],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24252],[32771],[18968],[10009],[14220],[22154],[20900],[17537],[32887],[13248],[9899],,,,,,,,,,,,,,,,,,,,,,,,,,
[33822],[18151],[7732],[12516],[12681],[13067],[13155],[14997],[15275],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27716],[4790],[3857],[3475],[32888],[12303],[11562],[9937],[24208],[32529],,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[8959],[30863],[16255],[947],[30971],[31982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[31594],[14947],[810],[6211],[21379],[33863],[25400],[5966],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,
[8863],[29267],[4888],[23852],[12136],[34074],[7817],[12866],[3642],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33593],[14633],[13478],[34107],[32552],[29315],[8045],[34638],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24339],[22554],[24362],[18387],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5981],[4654],[19698],[19722],[27167],[33548],[5284],[30632],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13845],[33975],[23058],[26798],[21333],[34698],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13521],[20767],[1042],[2516],[31713],[6970],[19839],[32709],[21150],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23316],[22459],[1318],[24702],[17753],[33188],[33137],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12660],[24973],[5922],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[28715],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10971],[20845],[5903],[24743],[13501],[27182],[10971],[34973],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[245],[858],[22014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32444],[27740],[33846],[31764],[11330],[33593],[13210],[13210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26551],[26540],[28161],[33593],[5884],[33045],[10156],[20372],[25419],[17492],[6010],[33601],,,,,,,,,,,,,,,,,,,,,,,,,
[34533],[30314],[30902],[10602],[8060],[17015],[101],[14434],[7014],[6241],[1237],[34533],,,,,,,,,,,,,,,,,,,,,,,,,
[10469],[609],[10469],[609],[29934],[12960],[32959],[17347],[7597],[3710],[3503],,,,,,,,,,,,,,,,,,,,,,,,,,
[22163],[20614],[33216],[28665],[5360],[24108],[21220],[20614],[33216],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32900],[24278],[19826],[13805],[3648],[901],[13827],[23209],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29500],[25819],[29500],[26798],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10032],[12712],[20823],[10955],[28519],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[4713],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10351],[19940],[18133],[18439],[7585],[29092],[34688],[34895],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17298],[29254],[33863],[26259],[13555],[28519],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11652],[10040],[4570],[2804],[6068],[17159],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5064],[27975],[10444],[19889],[21379],[33863],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5486],[21701],[29573],[30485],[16017],[2096],[21717],[13507],[7269],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5909],[19801],[29832],[29225],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[30744],[24144],[17095],[8921],[9217],[27370],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14429],[27147],[24884],[27500],[24183],[33180],[33201],[24885],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26921],[21701],[33276],[4260],[1982],[12991],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32277],[14275],[26051],[13027],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30991],[7343],[10032],[10562],[10562],[10561],[853],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3615],[3748],[34620],[29934],[10792],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2935],[33737],[10942],[31460],[27378],[7240],[16103],[13932],[21087],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30055],[19455],[1237],[3117],[29456],[11484],[28686],[14630],[1042],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25699],[20389],[5066],[14738],[14391],[24718],[24098],[24095],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[9766],[13593],[34638],[31625],[1982],[31501],[29521],[10129],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27064],[7542],[28946],[18044],[33821],[31176],[21338],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19844],[974],[17347],[21483],[14275],[10096],[8887],[26531],[1042],[12080],[9358],[21290],[1306],,,,,,,,,,,,,,,,,,,,,,,,
[19740],[17766],[17766],[28275],[17749],[24040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10683],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17864],[22814],[2151],[20343],[25122],[13210],[15484],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24662],[24976],[34541],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22235],[18968],[29642],[2913],[3022],[5260],[34406],[313],[10389],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30806],[33516],[21190],[17650],[27370],[14585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[24512],[24512],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11713],[12303],[17021],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6454],[30],[845],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3137],[24591],[239],[34678],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[962],[31359],[34907],[30053],[21430],[20366],[32811],[962],[20982],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4484],[27639],[34541],[20859],[13596],[1266],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3293],[1042],[2148],[23650],[10964],[10422],[21988],[26202],[18685],[33175],,,,,,,,,,,,,,,,,,,,,,,,,,,
[11683],[3487],[32368],[1858],[455],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24037],[7699],[7699],[7699],[7699],[7699],[17778],[9636],[34115],[6211],[24278],,,,,,,,,,,,,,,,,,,,,,,,,,
[19773],[33536],[13826],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28517],[3309],[12866],[30385],[16836],[32374],[17864],[27932],[29927],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27370],[27039],[29533],[4111],[1042],[4991],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22303],[3897],[3170],[13992],[5928],[1042],[8938],[3849],[34849],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22303],[7585],[17552],[2069],[18367],[7269],[3897],[10422],[2071],[331],[2632],,,,,,,,,,,,,,,,,,,,,,,,,,
[25443],[24454],[6414],[13047],[27370],[26049],[26820],[17377],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34731],[22523],[8236],[18823],[11301],[18973],[18898],[23316],[13210],[13210],,,,,,,,,,,,,,,,,,,,,,,,,,,
[10844],[33315],[13210],[18922],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7597],[8571],[29365],[12382],[4295],[15817],[29341],[30259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19528],[31288],[19924],[15902],[33737],[34177],[23316],[31288],[15902],[32230],[17989],,,,,,,,,,,,,,,,,,,,,,,,,,
[14128],[18968],[12678],[2611],[6650],[22867],[9227],[26619],[14570],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3345],[19528],[13677],[3345],[34541],[13677],[20140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29934],[29934],[32959],[2888],[2357],[19539],[2557],[10422],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28969],[27376],[17784],[3467],[33361],[34884],[18367],[12920],[976],[27740],[23059],,,,,,,,,,,,,,,,,,,,,,,,,,
[23889],[22287],[30450],[4886],[22768],[17014],[7432],[10096],[27768],[17868],[32866],[32368],,,,,,,,,,,,,,,,,,,,,,,,,
[947],[34250],[23647],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34731],[17864],[1642],[9997],[14645],[25979],[22163],[23926],[259],[4515],[34455],[32900],[10713],[1042],[18573],,,,,,,,,,,,,,,,,,,,,,
[28106],[30824],[33007],[4635],[34804],[6391],[210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19928],[20500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7446],[17864],[22303],[33684],[20077],[11087],[11066],[29732],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29500],[3416],[13637],[13323],[21062],[24626],[13932],[34737],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23619],[19078],[18898],[19928],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17014],[20946],[30451],[2810],[3053],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[10899],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6784],[7597],[17412],[34239],[34562],[19548],[135],[30220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[35179],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25246],[11683],[5664],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21379],[34978],[875],[25443],[12669],[34638],[18898],[20172],[9801],[30053],,,,,,,,,,,,,,,,,,,,,,,,,,,
[31294],[15626],[25699],[34474],[14275],[13803],[31371],[27379],[1739],[19839],[19528],[25350],[12494],[2751],,,,,,,,,,,,,,,,,,,,,,,
[9333],[7882],[1313],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10069],[20288],[18439],[7585],[23518],[13021],[21483],[9560],[16648],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27378],[31710],[947],[8422],[1996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23956],[14391],[23603],[33428],[13542],[17780],[13988],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21348],[4375],[8659],[4375],[8310],[34074],[33593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31288],[22303],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32959],[32450],[11541],[12312],[2531],[3618],[18666],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1130],[1472],[14046],[13932],[18044],[29099],[1118],[18081],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34973],[6808],[31601],[34638],[13240],[23768],[31710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[997],[4375],[14103],[5884],[25418],[30545],[6317],[30559],[30191],[29732],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[7597],[29982],[29984],[30508],[14234],[24084],[23841],[3417],[4743],[28987],,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[34657],[7585],[11336],[20159],[29394],[28539],[29394],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18263],[11484],[34978],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12459],[18367],[15530],[28379],[7269],[23569],[12444],[2632],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27277],[12212],[20846],[18367],[20846],[5871],[25518],[20846],[23925],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19964],[32378],[18880],[8340],[7662],[29758],[32512],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21369],[4375],[14103],[5884],[25418],[30545],[6317],[30559],[30191],[29732],,,,,,,,,,,,,,,,,,,,,,,,,,,
[8822],[18636],[32706],[15236],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20937],[9997],[31359],[30758],[32402],[239],[30624],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1222],[4658],[23417],[21379],[8747],[8588],[23265],[8614],[10269],[16757],,,,,,,,,,,,,,,,,,,,,,,,,,,
[12459],[34688],[20964],[5259],[21953],[27618],[11798],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10207],[19394],[21823],[10207],[25166],[27088],[33506],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14104],[9384],[6717],[1042],[7016],[25978],[29123],[24743],[20130],[34541],,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[27975],[18479],[28290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1000],[26259],[19213],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31817],[34502],[17014],[1318],[3308],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[21833],[28935],[13813],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29286],[25761],[31697],[18327],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9726],[10554],[7585],[17014],[28799],[18324],[10554],[3360],[7668],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3330],[31905],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27757],[29653],[7213],[28460],[27274],[28145],[21819],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17347],[7585],[7585],[31900],[22613],[34638],[29934],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2006],[34973],[12728],[3267],[3719],[3267],[3719],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11883],[4209],[15857],[980],[11484],[29470],[11484],[661],[22554],[27937],[7707],[30450],[2114],[29470],,,,,,,,,,,,,,,,,,,,,,,
[8090],[33810],[34849],[22344],[27955],[4527],[12887],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13593],[27109],[8137],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3345],[1042],[10683],[17864],[29559],[17986],[26119],[30503],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[17014],[12620],[911],[34511],[33684],[34343],[19359],[31710],[12620],,,,,,,,,,,,,,,,,,,,,,,,,,,
[2059],[29993],[9984],[18367],[17784],[2069],[8588],[15530],[1151],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17859],[13932],[26798],[7982],[901],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17286],[32429],[21220],[16308],[31627],[25805],[17650],[20172],[29254],[26490],[27081],[29286],[18254],[28414],[34638],[23154],,,,,,,,,,,,,,,,,,,,,
[18367],[17784],[14530],[30912],[8824],[3688],[3689],[9726],[15415],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[35064],[5186],[34877],[32722],[10927],[27344],[5186],[10148],[5610],[3453],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33684],[6458],[23036],[34633],[31875],[20427],[23150],[25165],[12502],[17784],[27155],,,,,,,,,,,,,,,,,,,,,,,,,,
[22220],[32081],[10354],[3170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34657],[6094],[10887],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22181],[18968],[33506],[33903],[18218],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[33863],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30970],[12620],[10014],[20130],[12494],[18044],[13021],[17784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5640],[14429],[31904],[33143],[34762],[15255],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20822],[13827],[10374],[21052],[18968],[34507],[2813],[21823],[33202],[14615],,,,,,,,,,,,,,,,,,,,,,,,,,,
[4107],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32452],[31976],[32181],[22873],[1817],[9058],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16710],[6598],[12669],[27167],[14275],[21062],[6964],[28978],[31501],[6236],[13932],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28257],[34638],[31288],[12035],[31710],[21009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6620],[34916],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29934],[12312],[29689],[33179],[33315],[17947],[24631],[29690],[5092],[1304],[25805],,,,,,,,,,,,,,,,,,,,,,,,,,
[11122],[7585],[23571],[4527],[31284],[11122],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18273],[947],[27712],[7799],[12487],[32230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7707],[13569],[12728],[13813],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[38],[30023],[1741],[1742],[6111],[611],[4009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20823],[28464],[21959],[27639],[20992],[14425],[34897],[16935],[34036],[24158],[28602],[28040],[20922],[14472],[35136],,,,,,,,,,,,,,,,,,,,,,
[1331],[7334],[2935],[11541],[32494],[13782],[31848],[20396],[33677],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22163],[6777],[29267],[31385],[20220],[17143],[12312],[19158],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4096],[9049],[32277],[20288],[33593],[10942],[9569],[31288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13596],[33387],[27639],[12444],[31138],[24802],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3610],[12052],[1042],[3345],[11271],[8938],[3613],[27595],[19096],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[14659],[7585],[22303],[29456],[5915],[33869],[14660],[33869],[13501],[2933],[4133],,,,,,,,,,,,,,,,,,,,,,,,,
[24339],[33201],[10419],[406],[22554],[27940],[33290],[20652],[29573],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[10392],[17525],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32887],[28448],[16308],[13188],[5002],[8788],[17175],[19133],[20826],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,
[10971],[18750],[2632],[10910],[6970],[10102],[27554],[10971],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29982],[10747],[31030],[35038],[31626],[18754],[18754],[28987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3850],[17933],[31288],[26818],[12902],[24597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19394],[13321],[30705],[30670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10009],[432],[27983],[25482],[18218],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31710],[24377],[3090],[28999],[34034],[12933],[27481],[11467],[16904],[24483],[24749],,,,,,,,,,,,,,,,,,,,,,,,,,
[14268],[12620],[2935],[21483],[10009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2935],[10692],[34688],[29687],[11607],[18091],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22287],[13323],[28243],[33822],[33891],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9997],[8933],[17864],[4814],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25859],[30632],[34156],[19429],[12597],[22049],[11850],[32665],[5496],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31205],[34511],[33909],[12681],[30961],[30610],[11849],[27500],[31205],[33737],,,,,,,,,,,,,,,,,,,,,,,,,,,
[5794],[27539],[4684],[11775],[9636],[17784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[9969],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10392],[12669],[31282],[34569],[26016],[20902],[24820],[20795],[5944],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10722],[17864],[35034],[34978],[501],[31710],[10422],[28519],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[27039],[4636],[24197],[20073],[236],[11757],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32181],[4702],[22163],[33601],[19696],[22049],[18044],[437],[1343],[21855],,,,,,,,,,,,,,,,,,,,,,,,,,,
[6804],[27618],[27618],[28234],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29456],[22674],[9726],[29982],[29955],[6276],[29982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5541],[12901],[20652],[24904],[7103],[21062],[33381],[13932],[23888],[13932],[10857],[8588],[1042],[5007],[19412],[31886],,,,,,,,,,,,,,,,,,,,,
[25510],[29732],[15271],[34541],[30450],[1252],[12603],[29850],[15028],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10927],[14275],[947],[10003],[6319],[11841],[8468],[1042],[23184],[13048],,,,,,,,,,,,,,,,,,,,,,,,,,,
[18273],[17864],[33716],[21052],[31438],[6074],[17347],[31501],[27086],[35197],[501],[10467],[12415],,,,,,,,,,,,,,,,,,,,,,,,
[13521],[10605],[14642],[10422],[28073],[11683],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18898],[30146],[27582],[17784],[18044],[10374],[32217],[24237],[5549],[26422],,,,,,,,,,,,,,,,,,,,,,,,,,,
[2114],[31710],[5146],[713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19817],[19904],[6304],[7827],[31876],[3170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14862],[1921],[33772],[32901],[19306],[21379],[31501],[18011],[12820],[32378],,,,,,,,,,,,,,,,,,,,,,,,,,,
[26143],[28001],[5676],[26044],[15125],[24040],[1042],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26906],[19303],[34533],[17370],[880],[14463],[12866],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11510],[12669],[27370],[10946],[8764],[31710],[12669],[12597],[11012],[31501],[8786],,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[28897],[25126],[25119],[21618],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17433],[1819],[10942],[15428],[23209],[24200],[17784],[17439],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6843],[13779],[29755],[15467],[32040],[25987],[10998],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,
[19740],[7597],[17367],[21190],[17367],[5146],[17367],[20943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10040],[18254],[27370],[86],[12579],[7398],[7849],[6036],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3184],[12852],[28162],[21062],[255],[9793],[21062],[30731],[5737],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16870],[27955],[5196],[20614],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18994],[25443],[27370],[19777],[31627],[4834],[3621],[14234],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7679],[29801],[18856],[10339],[32900],[17269],[24642],[17933],[20667],[33757],[23096],,,,,,,,,,,,,,,,,,,,,,,,,,
[12341],[25443],[6176],[29277],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22181],[12620],[32087],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31284],[10009],[29573],[22560],[30880],[19303],[12620],[12487],[29682],[10419],,,,,,,,,,,,,,,,,,,,,,,,,,,
[29144],[24743],[27019],[16465],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5986],[10168],[25841],[24463],[25140],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1855],[4338],[28161],[4338],[30450],[33190],[14310],[33737],[35071],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1145],[4992],[8877],[4821],[28291],[8737],[611],[15002],[1144],[28559],[11903],,,,,,,,,,,,,,,,,,,,,,,,,,
[9730],[18423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24296],[33497],[14570],[594],[19928],[6470],[11191],[24979],[11191],[14570],[17377],,,,,,,,,,,,,,,,,,,,,,,,,,
[6717],[10040],[7597],[9997],[23790],[17517],[10162],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14067],[9973],[32102],[33684],[2513],[8575],[34591],[4969],[15480],[32000],,,,,,,,,,,,,,,,,,,,,,,,,,,
[18114],[26371],[12597],[27167],[33457],[4403],[4381],[27240],[33195],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17517],[7614],[2045],[11607],[11749],[32806],[23316],[32806],[33381],[32450],[14275],,,,,,,,,,,,,,,,,,,,,,,,,,
[34638],[6414],[26259],[19841],[17484],[22532],[34638],[19841],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33942],[8031],[18367],[18334],[30961],[10032],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[7497],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10683],[28056],[33252],[29029],[14633],[27716],[28056],[34091],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4392],[31501],[19415],[18049],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15064],[13724],[22303],[7597],[12312],[18726],[17485],[11280],[571],[21067],[22292],,,,,,,,,,,,,,,,,,,,,,,,,,
